date,racetrack,event_name,grade,event_type
2024/4/10,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　４／１０～,普通,ミッドナイト
2024/4/11,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2024/4/11,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　４／１０～,普通,ミッドナイト
2024/4/12,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2024/4/12,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　４／１０～,普通,ミッドナイト
2024/4/13,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2024/4/13,川口,令和６年度川口市営　川口ナイトレース　４／１３～,普通,ナイター
2024/4/14,山陽,ＧⅠ令和グランドチャンピオンカップ,GI,デイ
2024/4/14,川口,令和６年度川口市営　川口ナイトレース　４／１３～,普通,ナイター
2024/4/15,川口,令和６年度川口市営　川口ナイトレース　４／１３～,普通,ナイター
2024/4/15,浜松,令和６年度浜松市営　普通開催　４／１５～,普通,デイ
2024/4/16,川口,令和６年度川口市営　川口ナイトレース　４／１３～,普通,ナイター
2024/4/16,浜松,令和６年度浜松市営　普通開催　４／１５～,普通,デイ
2024/4/17,浜松,令和６年度浜松市営　普通開催　４／１５～,普通,デイ
2024/4/17,飯塚,令和６年度飯塚市営　普通開催　４／１７～,普通,ナイター
2024/4/18,浜松,令和６年度浜松市営　普通開催　４／１５～,普通,デイ
2024/4/18,飯塚,令和６年度飯塚市営　普通開催　４／１７～,普通,ナイター
2024/4/19,川口,令和６年度川口市営　普通開催　４／１９～,普通,デイ
2024/4/19,飯塚,令和６年度飯塚市営　普通開催　４／１７～,普通,ナイター
2024/4/20,川口,令和６年度川口市営　普通開催　４／１９～,普通,デイ
2024/4/20,飯塚,令和６年度飯塚市営　普通開催　４／１７～,普通,ナイター
2024/4/21,伊勢崎,令和６年度伊勢崎市営　普通開催　４／２１～,普通,ナイター
2024/4/21,川口,令和６年度川口市営　普通開催　４／１９～,普通,デイ
2024/4/22,伊勢崎,令和６年度伊勢崎市営　普通開催　４／２１～,普通,ナイター
2024/4/22,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　４／２２～,普通,ミッドナイト
2024/4/22,川口,令和６年度川口市営　普通開催　４／１９～,普通,デイ
2024/4/23,伊勢崎,令和６年度伊勢崎市営　普通開催　４／２１～,普通,ナイター
2024/4/23,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　４／２２～,普通,ミッドナイト
2024/4/24,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　４／２２～,普通,ミッドナイト
2024/4/24,飯塚,ＳＧオールスター・オートレース,普通,ナイター
2024/4/25,飯塚,ＳＧオールスター・オートレース,普通,ナイター
2024/4/26,浜松,令和６年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2024/4/26,飯塚,ＳＧオールスター・オートレース,普通,ナイター
2024/4/27,浜松,令和６年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2024/4/27,飯塚,ＳＧオールスター・オートレース,普通,ナイター
2024/4/28,浜松,令和６年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2024/4/28,飯塚,ＳＧオールスター・オートレース,普通,ナイター
2024/4/29,浜松,令和６年度浜松市営　浜松アーリーレース　４／２６～,普通,モーニング
2024/4/29,飯塚,ＳＧオールスター・オートレース,普通,ナイター
2024/4/30,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　４／３０～,普通,ナイター
2024/4/30,山陽,令和６年度山陽小野田市営　普通開催　４／３０～,普通,デイ
2024/5/1,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　４／３０～,普通,ナイター
2024/5/1,山陽,令和６年度山陽小野田市営　普通開催　４／３０～,普通,デイ
2024/5/2,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　４／３０～,普通,ナイター
2024/5/2,山陽,令和６年度山陽小野田市営　普通開催　４／３０～,普通,デイ
2024/5/3,伊勢崎,令和６年度伊勢崎市営　普通開催　５／３～,普通,ナイター
2024/5/3,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　５／３～,普通,ミッドナイト
2024/5/3,川口,令和６年度川口市営　普通開催　５／３～,普通,デイ
2024/5/4,伊勢崎,令和６年度伊勢崎市営　普通開催　５／３～,普通,ナイター
2024/5/4,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　５／３～,普通,ミッドナイト
2024/5/4,川口,令和６年度川口市営　普通開催　５／３～,普通,デイ
2024/5/5,伊勢崎,令和６年度伊勢崎市営　普通開催　５／３～,普通,ナイター
2024/5/5,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　５／３～,普通,ミッドナイト
2024/5/5,川口,令和６年度川口市営　普通開催　５／３～,普通,デイ
2024/5/6,伊勢崎,令和６年度伊勢崎市営　普通開催　５／３～,普通,ナイター
2024/5/6,川口,令和６年度川口市営　普通開催　５／３～,普通,デイ
2024/5/7,川口,令和６年度川口市営　普通開催　５／３～,普通,デイ
2024/5/7,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／７～,普通,ミッドナイト
2024/5/8,浜松,令和６年度ＧＩゴールデンレース,GI,デイ
2024/5/8,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／７～,普通,ミッドナイト
2024/5/9,浜松,令和６年度ＧＩゴールデンレース,GI,デイ
2024/5/9,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／７～,普通,ミッドナイト
2024/5/10,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　５／１０～,普通,ナイター
2024/5/10,浜松,令和６年度ＧＩゴールデンレース,GI,デイ
2024/5/11,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　５／１０～,普通,ナイター
2024/5/11,浜松,令和６年度ＧＩゴールデンレース,GI,デイ
2024/5/12,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　５／１０～,普通,ナイター
2024/5/12,浜松,令和６年度ＧＩゴールデンレース,GI,デイ
2024/5/13,伊勢崎,令和６年度伊勢崎市営　伊勢崎アフター５　５／１０～,普通,ナイター
2024/5/13,山陽,令和６年度山陽小野田市営　普通開催　５／１３～,普通,デイ
2024/5/14,山陽,令和６年度山陽小野田市営　普通開催　５／１３～,普通,デイ
2024/5/14,川口,令和６年度川口市営　普通開催　５／１４～,普通,ナイター
2024/5/15,山陽,令和６年度山陽小野田市営　普通開催　５／１３～,普通,デイ
2024/5/15,川口,令和６年度川口市営　普通開催　５／１４～,普通,ナイター
2024/5/16,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　５／１６～,普通,ミッドナイト
2024/5/16,川口,令和６年度川口市営　普通開催　５／１４～,普通,ナイター
2024/5/16,浜松,令和６年度浜松市営　普通開催　５／１６～,普通,デイ
2024/5/17,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　５／１６～,普通,ミッドナイト
2024/5/17,川口,令和６年度川口市営　普通開催　５／１４～,普通,ナイター
2024/5/17,浜松,令和６年度浜松市営　普通開催　５／１６～,普通,デイ
2024/5/18,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　５／１６～,普通,ミッドナイト
2024/5/18,川口,令和６年度川口市営　普通開催　５／１４～,普通,ナイター
2024/5/18,浜松,令和６年度浜松市営　普通開催　５／１６～,普通,デイ
2024/5/19,浜松,令和６年度浜松市営　普通開催　５／１６～,普通,デイ
2024/5/19,飯塚,令和６年度飯塚市営　普通開催　５／１９～,普通,ナイター
2024/5/20,浜松,令和６年度浜松市営　普通開催　５／１６～,普通,デイ
2024/5/20,飯塚,令和６年度飯塚市営　普通開催　５／１９～,普通,ナイター
2024/5/21,飯塚,令和６年度飯塚市営　普通開催　５／１９～,普通,ナイター
2024/5/22,川口,ＧⅡ川口記念,GII,ナイター
2024/5/22,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／２２～,普通,ミッドナイト
2024/5/23,川口,ＧⅡ川口記念,GII,ナイター
2024/5/23,浜松,令和６年度浜松市営　浜松アーリーレース　５／２３～,普通,モーニング
2024/5/23,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／２２～,普通,ミッドナイト
2024/5/24,川口,ＧⅡ川口記念,GII,ナイター
2024/5/24,浜松,令和６年度浜松市営　浜松アーリーレース　５／２３～,普通,モーニング
2024/5/24,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／２２～,普通,ミッドナイト
2024/5/25,川口,ＧⅡ川口記念,GII,ナイター
2024/5/25,浜松,令和６年度浜松市営　浜松アーリーレース　５／２３～,普通,モーニング
2024/5/26,川口,ＧⅡ川口記念,GII,ナイター
2024/5/26,浜松,令和６年度浜松市営　浜松アーリーレース　５／２３～,普通,モーニング
2024/5/27,伊勢崎,令和６年度伊勢崎市営　普通開催　５／２７～,普通,ナイター
2024/5/27,飯塚,令和６年度飯塚市営　普通開催　５／２７～,普通,デイ
2024/5/28,伊勢崎,令和６年度伊勢崎市営　普通開催　５／２７～,普通,ナイター
2024/5/28,飯塚,令和６年度飯塚市営　普通開催　５／２７～,普通,デイ
2024/5/29,伊勢崎,令和６年度伊勢崎市営　普通開催　５／２７～,普通,ナイター
2024/5/29,飯塚,令和６年度飯塚市営　普通開催　５／２７～,普通,デイ
2024/5/30,飯塚,令和６年度飯塚市営　普通開催　５／２７～,普通,デイ
2024/5/31,川口,令和６年度川口市営　普通開催　５／３１～,普通,ナイター
2024/5/31,浜松,令和６年度浜松市営　普通開催　５／３１～,普通,デイ
2024/5/31,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／３１～,普通,ミッドナイト
2024/6/1,川口,令和６年度川口市営　普通開催　５／３１～,普通,ナイター
2024/6/1,浜松,令和６年度浜松市営　普通開催　５／３１～,普通,デイ
2024/6/1,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／３１～,普通,ミッドナイト
2024/6/2,川口,令和６年度川口市営　普通開催　５／３１～,普通,ナイター
2024/6/2,浜松,令和６年度浜松市営　普通開催　５／３１～,普通,デイ
2024/6/2,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　５／３１～,普通,ミッドナイト
2024/6/3,川口,令和６年度川口市営　普通開催　５／３１～,普通,ナイター
2024/6/3,浜松,令和６年度浜松市営　普通開催　５／３１～,普通,デイ
2024/6/4,川口,令和６年度川口市営　普通開催　５／３１～,普通,ナイター
2024/6/5,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2024/6/5,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　６／５～,普通,ミッドナイト
2024/6/6,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2024/6/6,浜松,令和６年度浜松市営　浜松アーリーレース　６／６～,普通,モーニング
2024/6/6,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　６／５～,普通,ミッドナイト
2024/6/7,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2024/6/7,浜松,令和６年度浜松市営　浜松アーリーレース　６／６～,普通,モーニング
2024/6/7,飯塚,令和６年度飯塚市営　飯塚ミッドナイト　６／５～,普通,ミッドナイト
2024/6/8,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2024/6/8,浜松,令和６年度浜松市営　浜松アーリーレース　６／６～,普通,モーニング
2024/6/9,伊勢崎,ＧⅡ稲妻賞,GII,ナイター
2024/6/9,浜松,令和６年度浜松市営　浜松アーリーレース　６／６～,普通,モーニング
2024/6/10,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　６／１０～,普通,ミッドナイト
2024/6/10,飯塚,令和６年度飯塚市営　普通開催　６／１０～,普通,デイ
2024/6/11,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　６／１０～,普通,ミッドナイト
2024/6/11,飯塚,令和６年度飯塚市営　普通開催　６／１０～,普通,デイ
2024/6/12,山陽,令和６年度山陽小野田市営　山陽ミッドナイト　６／１０～,普通,ミッドナイト
2024/6/12,飯塚,令和６年度飯塚市営　普通開催　６／１０～,普通,デイ
